Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Purchase #	Date	Supplier Invoice #	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Shipping Date	Tax Code	Non-GST Amount	GST Amount	Import Duty Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight Import Duty Amount	Purchase Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	Amount Paid	Category	Order	Received	Billed	Location ID	Card ID	Record ID
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008929	09/03/2017	2000943931		P	INK-CP	30,000	CLASSIC CUP PROC MAGENTA	$0.0154	$0.0169	0%	$460.50	$506.55			Purchase; FLINT GROUP		GST	$0.00	$46.05	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008929	09/03/2017	2000943931		P	INK-CP	30,000	CLASSIC CUP GLOSS H/S BLACK	$0.0139	$0.0153	0%	$417.00	$458.70			Purchase; FLINT GROUP		GST	$0.00	$41.70	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008929	09/03/2017	2000943931		P	INK-CP	30,000	CLASSIC CUP PROC EXTENDER	$0.0104	$0.0114	0%	$310.50	$341.55			Purchase; FLINT GROUP		GST	$0.00	$31.05	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			30,000	30,000	Location1	90011404	25

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008931	09/03/2017	FC 265653		P	PPL_DW_12	1	Pelligra 12oz Double Wall.	$90.00	$99.00	0%	$90.00	$99.00			Purchase; Kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008932	09/03/2017	FC 265657		P	PPL_DW_12	1	Wild Honey 12oz Double Wall.	$90.00	$99.00	0%	$90.00	$99.00			Purchase; Kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008933	09/03/2017	FC 265656		P	PPL_FC_16	3	China Garden Food 2 Fc16 440ml	$100.00	$110.00	0%	$300.00	$330.00			Purchase; Kirk Group		GST	$0.00	$30.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008934	09/03/2017	FC 265654		P	PPL_DW_08U	1	Pelligra 8ozu Double Wall.	$75.00	$82.50	0%	$75.00	$82.50			Purchase; Kirk Group		GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			1	1		*None	450

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008935	10/03/2017	95590890		E	BP75-254	1,790	75mm214+20PE+20PECupforma Nat	$2.125	$2.3375	0%	$3,803.75	$4,184.13			Purchase; SPICERS		GST	$0.00	$380.38	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			1,790	1,790	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008936	10/03/2017	95590889		E	IP675-278	2,689	Cup Forma Nat 675mm 260+18PE	$1.832	$2.0152	0%	$4,926.25	$5,418.88			Purchase; SPICERS		GST	$0.00	$492.63	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			2,689	2,689	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008937	10/03/2017	95590888		E	OP760-230	2,463	Performa Brill 760x1250 230GSM	$1.62	$1.782	0%	$3,990.06	$4,389.07			Purchase; SPICERS		GST	$0.00	$399.01	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			2,463	2,463	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008938	10/03/2017	95590887		E	BP82-254	3,251	82mm214+20PE+20PECupforma Nat	$2.125	$2.3375	0%	$6,908.38	$7,599.22			Purchase; SPICERS		GST	$0.00	$690.84	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			3,251	3,251	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008941	10/03/2017	95591153		E	SP305-313	1,860	305mm295+18PE Cupforma Special	$1.923	$2.1153	0%	$3,576.78	$3,934.46			Purchase; SPICERS		GST	$0.00	$357.68	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			1,860	1,860	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008942	10/03/2017	95591154		E	OP250-230	1,968	Performa Brill 250x1250 230GSM	$1.62	$1.782	0%	$3,188.16	$3,506.98			Purchase; SPICERS		GST	$0.00	$318.82	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			1,968	1,968	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008943	10/03/2017	95591158		E	SP355-313	2,235	355mm295+18PE Cupforma Special	$1.923	$2.1153	0%	$4,297.91	$4,727.70			Purchase; SPICERS		GST	$0.00	$429.79	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			2,235	2,235	Location1	AC #:126630	381

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008945	10/03/2017	FC 265741		P	PPL_DW_08T_W	1	Tmk Pantry 8ozu Double Wall Cup Wide.	$205.00	$225.50	0%	$205.00	$225.50			Purchase; Kirk Group		GST	$0.00	$20.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			1	1		*None	450

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008947	10/03/2017	2000946737		P	INK-CP	30,000	CLASSIC CUP PROC MAGENTA	$0.0154	$0.0169	0%	$460.50	$506.55			Purchase; FLINT GROUP		GST	$0.00	$46.05	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			30,000	30,000	Location1	90011404	25

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008915	14/03/2017	D/D 4144		P	JL_HL_8~16_B	224	8~16 oz Hot Sipper Lid (Black)	$23.4545	$25.80	0%	$5,253.81	$5,779.19			Purchase; REMAPAK PTY LTD	14/03/2017	GST	$0.00	$525.38	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			224	224	Location1	00000628	411
REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008915	14/03/2017	D/D 4144		P	JL_HL_T8_B	192	8ozT Hot Sipper Lid (Black)	$19.5599	$21.5159	0%	$3,755.50	$4,131.05			Purchase; REMAPAK PTY LTD	14/03/2017	GST	$0.00	$375.55	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			192	192	Location1	00000628	411

REMAPAK PTY LTD		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,	X	00008939	14/03/2017	INV 28448	REMA DIRECT	P	JL_HL_T8_W	64	8ozTHot Sipper Lid (White)	$18.5727	$20.43	0%	$1,188.65	$1,307.52			Purchase for Lombard The Paper People	16/03/2017	GST	$0.00	$118.87	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			64	64	Location1	00000628	411
REMAPAK PTY LTD		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,	X	00008939	14/03/2017	INV 28448	REMA DIRECT	P	JL_HL_8~16_W	112	8~16 oz Hot Sipper Lid (White)	$19.9819	$21.98	0%	$2,237.97	$2,461.76			Purchase for Lombard The Paper People	16/03/2017	GST	$0.00	$223.79	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			112	112	Location1	00000628	411

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008960	15/03/2017	FC 266056		P	PPL_IC_05	1	Dolce House 2017 5oz Ice Cream.	$60.00	$66.00	0%	$60.00	$66.00			Purchase; Kirk Group		GST	$0.00	$6.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008961	15/03/2017	FC 266055		P	PPL_IC_03	1	Dolce House 2017 3oz Ice Cream.	$50.00	$55.00	0%	$50.00	$55.00			Purchase; Kirk Group		GST	$0.00	$5.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$0.00			1	1		*None	450

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008980	16/03/2017	95594044		E	OP275-230	2,587	Performa Brill 275x1250 230GSM	$1.62	$1.782	0%	$4,190.94	$4,610.03		REQUIRED A.S.A.P.	Purchase; SPICERS		GST	$0.00	$419.09	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			2,587	2,587	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008981	16/03/2017	95594016		E	IP730-278	2,904	Cup Forma Nat 730mm 260+18PE	$1.832	$2.0152	0%	$5,320.13	$5,852.14		REQUIRED A.S.A.P.	Purchase; SPICERS		GST	$0.00	$532.01	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			2,904	2,904	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008982	16/03/2017	95594015		E	SP275-313	9,598	275mm295+18PE Cupforma Special	$1.832	$2.0152	0%	$17,583.54	$19,341.89		REQUIRED A.S.A.P.	Purchase; SPICERS		GST	$0.00	$1,758.35	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			9,598	9,598	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008983	16/03/2017	95594014		E	SP230-313	6,340	230mm 295+18PE Cupforma Specia	$1.832	$2.0152	0%	$11,614.88	$12,776.37			Purchase; SPICERS		GST	$0.00	$1,161.49	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			6,340	6,340	Location1	AC #:126630	381

AIMMCO PLASTICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007888	14/10/2016	INV 00000433		P	CM150_35_B	52	Yogurt Spoon BIO (1,000) Blue	$33.00	$36.30	0%	$1,716.00	$1,887.60			Purchase; AIMMCO PLASTICS		GST	$0.00	$171.60	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,059.20			52	52	Location1	*None	307

AIMMCO PLASTICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007876	20/10/2016	INV 00000434		P	CM150_35_P	43	Yogurt Spoon BIO (1,000)Purple	$33.00	$36.30	0%	$1,419.00	$1,560.90			Purchase; AIMMCO PLASTICS		GST	$0.00	$141.90	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$3,405.60			43	43	Location1	*None	307
AIMMCO PLASTICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007876	20/10/2016	INV 00000434		P	CM150_35_R	43	Yogurt Spoon BIO (1,000) Red	$33.00	$36.30	0%	$1,419.00	$1,560.90			Purchase; AIMMCO PLASTICS		GST	$0.00	$141.90	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$3,405.60			43	43	Location1	*None	307

AIMMCO PLASTICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008237	15/11/2016	INV 00000441		P	SPOON_C	2	ICRECREAM SPOON CLEAR	$15.91	$17.50	0%	$31.82	$35.00			Purchase; AIMMCO PLASTICS		GST	$0.00	$3.18	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$38.50			2	2	Location1	*None	307

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007063	01/07/2016	INV 26522		P	JL_HL_T8_B	64	8ozT Hot Sipper Lid (Black)	$19.56	$21.5159	0%	$1,251.84	$1,377.02			Purchase; REMAPAK PTY LTD		GST	$0.00	$125.18	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$6,556.79			64	64	Location1	00000628	411
REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007063	01/07/2016	INV 26522		P	JL_HL_T8_W	64	8ozTHot Sipper Lid (White)	$18.53	$20.3831	0%	$1,185.92	$1,304.52			Purchase; REMAPAK PTY LTD		GST	$0.00	$118.60	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$6,556.79			64	64	Location1	00000628	411
REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007063	01/07/2016	INV 26522		P	JL_HL_8~16_B	168	8~16 oz Hot Sipper Lid (Black)	$20.97	$23.067	0%	$3,522.96	$3,875.25			Purchase; REMAPAK PTY LTD		GST	$0.00	$352.29	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$6,556.79			168	168	Location1	00000628	411

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007091	01/07/2016	FC 241113		P	PPL_SW_08T	1	1st Street Yuval Bloomfield 8ozt Single Wall (trad	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007094	01/07/2016	FC 241227		P	PPL_SW_08T	1	Stolen 2016 8ozt Single Wall (trad. Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007100	04/07/2016	FC 241328		P	PPL_DW_12_W	3	Map Coffee 12oz Double Wall Wide	$240.00	$264.00	0%	$720.00	$792.00			Purchase; kirk Group		GST	$0.00	$72.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$792.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007101	04/07/2016	FC 241331		P	PPL_DW_12	2	Ferguson Plarre 115th 12oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007102	04/07/2016	FC 241333		P	PPL_DW_08T	2	Ferguson Plarre 115th 8ozt Dw (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007103	04/07/2016	FC 241329		P	PPL_DW_16_W	3	Map Coffee 16oz Double Wall Wide	$290.00	$319.00	0%	$870.00	$957.00			Purchase; kirk Group		GST	$0.00	$87.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$957.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007104	04/07/2016	FC 241332		P	PPL_DW_16	2	Ferguson Plarre 115th 16oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007105	04/07/2016	FC 241330		P	PPL_DW_08U_W	3	Map Coffee 8ozt Dw Cup (trad. Shape) Wide	$205.00	$225.50	0%	$615.00	$676.50			Purchase; kirk Group		GST	$0.00	$61.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$676.50			3	3		*None	450

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007107	04/07/2016	2000688216		P	INK-CP	30,000	PROCESS MAGENTA	$0.0136	$0.015	-12.87%	$460.50	$506.55			Purchase; FLINT GROUP		GST	$0.00	$46.05	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,699.17			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007107	04/07/2016	2000688216		P	INK-CP	60,000	GLOSS H/S BLACK 20KG	$0.0136	$0.015	-2.21%	$834.00	$917.40			Purchase; FLINT GROUP		GST	$0.00	$83.40	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,699.17			60,000	60,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007107	04/07/2016	2000688216		P	INK-CP	18,000	GLOSS H/S BLACK 20KG	$0.0136	$0.015	-2.21%	$250.20	$275.22			Purchase; FLINT GROUP		GST	$0.00	$25.02	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,699.17			18,000	18,000	Location1	90011404	25

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007113	05/07/2016	95455104		E	OP760-230	5,396	Performa Brill 760x1250 215GSM	$1.62	$1.782	0%	$8,741.52	$9,615.67			Purchase; SPICERS		GST	$0.00	$874.15	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$9,615.67			5,396	5,396	Location1	AC #:126630	381

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007116	05/07/2016	FC 241438		P	PPL_DW_12	1	Nespresso 12oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007117	05/07/2016	FC 241440		P	PPL_DW_04	1	Nespresso 4oz Double Wall	$45.00	$49.50	0%	$45.00	$49.50			Purchase; kirk Group		GST	$0.00	$4.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$49.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007118	05/07/2016	FC 241441		P	PPL_DW_08T	1	Nespresso 8ozt Double Wall (trad. Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007119	05/07/2016	FC 241434		P	PPL_SW_04	1	Caffe Trombetta 4oz Single Wall	$50.00	$55.00	0%	$50.00	$55.00			Purchase; kirk Group		GST	$0.00	$5.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$55.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007120	05/07/2016	FC 241433		P	PPL_SW_16	1	Caffe Trombetta 16oz Single Wall	$75.00	$82.50	0%	$75.00	$82.50			Purchase; kirk Group		GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$82.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007121	05/07/2016	FC 241435		P	PPL_SW_08U	1	Caffe Trombetta 8ozu Single Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007122	05/07/2016	FC 241439		P	PPL_DW_16	1	Nespresso 16oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007123	05/07/2016	FC 241432		P	PPL_SW_12	1	Caffe Trombetta 12oz Single Wall	$85.00	$93.50	0%	$85.00	$93.50			Purchase; kirk Group		GST	$0.00	$8.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$93.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007124	05/07/2016	FC 241430		P	PPL_CH_12	4	Burger Business 12oz Chip Cup	$65.00	$71.50	0%	$260.00	$286.00			Purchase; kirk Group		GST	$0.00	$26.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$286.00			4	4		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007348	05/07/2016	FC 241431		P	PPL_SW_16	4	Burger Business 16oz Single Wall Cup	$75.00	$82.50	0%	$300.00	$330.00			Purchase; kirk Group		GST	$0.00	$30.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$330.00			4	4		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007571	05/07/2016	FC 241431		P	PPL_SW_16	4	Burger Business 16oz Single Wall Cup	$75.00	$82.50	0%	$300.00	$330.00		REQUIRED by 7/9/2016	Purchase; kirk Group		GST	$0.00	$30.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$330.00			4	4		*None	450

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007135	06/07/2016	2000689973		P	INK-CP	15,000	PROCESS MAGENTA	$0.0154	$0.0169	0%	$230.25	$253.28			Purchase; FLINT GROUP		GST	$0.00	$23.03	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$253.28			15,000	15,000	Location1	90011404	25

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007136	06/07/2016	2000689972		P	INK-CP	75,000	BASIC H/S YELLOW II 15KG	$0.0147	$0.0161	0%	$1,099.50	$1,209.45			Purchase; FLINT GROUP		GST	$0.00	$109.95	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,209.45			75,000	75,000	Location1	90011404	25

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007137	06/07/2016	FC 241536		P	PPL_DW_12	2	Cotton On Body 12oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007138	06/07/2016	FC 241538		P	PPL_SW_08T	1	Miss Mollys Cakes 8ozt Sw (trad. Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007139	06/07/2016	FC 241537		P	PPL_SW_12	1	Miss Mollys Cakes 12oz Single Wall	$85.00	$93.50	0%	$85.00	$93.50			Purchase; kirk Group		GST	$0.00	$8.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$93.50			1	1		*None	450

Polypac Converting		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007142	07/07/2016	INV 27578		P	SL 02	12,000	SL 380*100*25UM-2oz	$0.0257	$0.0283	0%	$308.76	$339.64			Purchase; Polypac Converting		GST	$0.00	$30.88	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$339.64			12,000	12,000	Location1	*None	26

ORIGIN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00007200	07/07/2016	97359967		P	LPG GAS CYL	3	Exchange Cyl Forklift 15kg	$19.9533	$21.95	0%	$59.86	$65.85			Purchase; ORIGIN		GST	$0.00	$5.99	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$65.85			3	3		5600462779	360

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007164	08/07/2016	2000692379		P	INK-CP	15,000	485 RED 15KG	$0.015	$0.0165	0%	$224.55	$247.01			Purchase; FLINT GROUP		GST	$0.00	$22.46	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$500.60			15,000	15,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007164	08/07/2016	2000692379		P	INK-CP	15,400	485 RED 15KG	$0.015	$0.0165	0%	$230.54	$253.59			Purchase; FLINT GROUP		GST	$0.00	$23.05	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$500.60			15,400	15,400	Location1	90011404	25

