Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Invoice #	Date	Customer PO	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Salesperson Last Name	Salesperson First Name	Shipping Date	Referral Source	Tax Code	Non-GST Amount	GST Amount	LCT Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight LCT Amount	Sale Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Amount Paid	Payment Method	Payment Notes	Name on Card	Card Number	Expiry Date	Authorisation Code	BSB	Account Number	Drawer/Account Name	Cheque Number	Category	Location ID	Card ID	Record ID
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011102	11/11/2016	1042999-1	CLIENT'S OWN COURIER	A	C031_LOMB_DW_16_SHINGINN	28	16oz D/W (360) Shingle Inn	$37.80	$41.58	0%	$1,058.40	$1,164.24		2 pallets for exchange	Sale; Lombard The Paper People			11/11/2016		GST	$0.00	$105.84	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Benchmark		Benchmark	West 2B, 605 Zillmere Road,	Zillmere  QLD  4034			00010970	14/11/2016	2238 Final	SCT Logistics	A	C352_BNCHMRK_DW_12_CHARL	29	12oz D/W (500) Charlie's Raw	$45.00	$49.50	0%	$1,305.00	$1,435.50		1 pallet	Sale; Benchmark			15/11/2016		GST	$0.00	$130.50	$0.00	$215.62	$237.18	GST	$0.00	$21.56	$0.00	I			2	0	30	0	0	$0.00												Location1	C352	777
Benchmark		Benchmark	West 2B, 605 Zillmere Road,	Zillmere  QLD  4034			00010970	14/11/2016	2238 Final	SCT Logistics	A	TPCC_DW_12_PBOX	15	12oz D/W Sleeves Of (25) = Part Box of 375 Cups	$2.25	$2.4753	0%	$33.75	$37.13		1 pallet	Sale; Benchmark			15/11/2016		GST	$0.00	$3.38	$0.00	$215.62	$237.18	GST	$0.00	$21.56	$0.00	I			2	0	30	0	0	$0.00												Location1	C352	777
Benchmark		Benchmark	West 2B, 605 Zillmere Road,	Zillmere  QLD  4034			00010970	14/11/2016	2238 Final	SCT Logistics	A	PPL_DW_12	2	12oz Outer Printing Plate	$240.00	$264.00	0%	$480.00	$528.00		1 pallet	Sale; Benchmark			15/11/2016		GST	$0.00	$48.00	$0.00	$215.62	$237.18	GST	$0.00	$21.56	$0.00	I			2	0	30	0	0	$0.00													C352	777

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011116	14/11/2016	1041836		A	C031_LOMB_DW_12_AFAC	56	12oz D/W (500) AFAC	$40.00	$44.00	0%	$2,240.00	$2,464.00		2 pallets for exchange	Sale; Lombard The Paper People					GST	$0.00	$224.00	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

International Paper Products Manufacturing Co		International Paper Products Manufacturing Co	Block 1, Street 12	Building 58	Sabhan Industrial Area  32004		00011021	16/11/2016	AIR FRreight Order		P	EX008_iPACK_DW_16_NEQSA	4	16oz D/W (360) Neqsa Cafe	$36.00	$36.00	0%	$144.00	$144.00			Sale; International Paper Products Manufacturing Co					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00												Location1	EX008	852
International Paper Products Manufacturing Co		International Paper Products Manufacturing Co	Block 1, Street 12	Building 58	Sabhan Industrial Area  32004		00011021	16/11/2016	AIR FRreight Order		P	DIGITAL PRINT	2	8oz D/W (600) Verve	$42.00	$42.00	0%	$84.00	$84.00			Sale; International Paper Products Manufacturing Co					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00													EX008	852
International Paper Products Manufacturing Co		International Paper Products Manufacturing Co	Block 1, Street 12	Building 58	Sabhan Industrial Area  32004		00011021	16/11/2016	AIR FRreight Order		P	DIGITAL PRINT	2	12oz D/W (500) Verve	$40.00	$40.00	0%	$80.00	$80.00			Sale; International Paper Products Manufacturing Co					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00													EX008	852
International Paper Products Manufacturing Co		International Paper Products Manufacturing Co	Block 1, Street 12	Building 58	Sabhan Industrial Area  32004		00011021	16/11/2016	AIR FRreight Order		P	DIGITAL PRINT	2	12oz CH (1,000) Burger Business	$35.00	$35.00	0%	$70.00	$70.00			Sale; International Paper Products Manufacturing Co					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00													EX008	852
International Paper Products Manufacturing Co		International Paper Products Manufacturing Co	Block 1, Street 12	Building 58	Sabhan Industrial Area  32004		00011021	16/11/2016	AIR FRreight Order		P	DIGITAL PRINT	2	16oz S/W (800) Burger Business	$48.00	$48.00	0%	$96.00	$96.00			Sale; International Paper Products Manufacturing Co					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00													EX008	852
International Paper Products Manufacturing Co		International Paper Products Manufacturing Co	Block 1, Street 12	Building 58	Sabhan Industrial Area  32004		00011021	16/11/2016	AIR FRreight Order		P	JL_HL_8~16_W	4	8~16 oz Hot Sipper Lid (White)	$27.00	$27.00	0%	$108.00	$108.00			Sale; International Paper Products Manufacturing Co					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00												Location1	EX008	852
International Paper Products Manufacturing Co		International Paper Products Manufacturing Co	Block 1, Street 12	Building 58	Sabhan Industrial Area  32004		00011021	16/11/2016	AIR FRreight Order		P	Freight	1	Air Freight At Cost	$1,077.19	$1,077.19	0%	$1,077.19	$1,077.19			Sale; International Paper Products Manufacturing Co					FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00													EX008	852

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011135	16/11/2016	1043564-2	TPCC Deliver	A	C031_LOMB_DW_08_ZOUKI	32	8oz D/W (600) ZOUKI	$39.60	$43.56	0%	$1,267.20	$1,393.92		2 pallets for exchange	Sale; Lombard The Paper People			16/11/2016		GST	$0.00	$126.72	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011135	16/11/2016	1043564-2	TPCC Deliver	A	C031_LOMB_DW_12_ZOUKI	32	12oz D/W (500) ZOUKI	$38.00	$41.80	0%	$1,216.00	$1,337.60		2 pallets for exchange	Sale; Lombard The Paper People			16/11/2016		GST	$0.00	$121.60	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

The Parlour Milk Bar & Kitchen		The Parlour Milk Bar & Kitchen	40 Weatherall Road	Cheltenham  Victoria  3192			00010920	17/11/2016		EXP	A	C064_THEPAR_DW_08T_PARLOUR	16	8ozT D/W (500) The Parlour	$55.00	$60.50	20%	$704.00	$774.40		2 pallets at 1.8m high	Sale; The Parlour Milk Bar & Kitchen			18/11/2016		GST	$0.00	$70.40	$0.00	$73.00	$80.30	GST	$0.00	$7.30	$0.00	I			1	0	0	0	0	$2,113.66												Location1	C064	219
The Parlour Milk Bar & Kitchen		The Parlour Milk Bar & Kitchen	40 Weatherall Road	Cheltenham  Victoria  3192			00010920	17/11/2016		EXP	A	C064_THEPAR_DW_12_PARLOUR	15	12oz D/W (500) The Parlour	$57.50	$63.25	20%	$690.00	$759.00		2 pallets at 1.8m high	Sale; The Parlour Milk Bar & Kitchen			18/11/2016		GST	$0.00	$69.00	$0.00	$73.00	$80.30	GST	$0.00	$7.30	$0.00	I			1	0	0	0	0	$2,113.66												Location1	C064	219
The Parlour Milk Bar & Kitchen		The Parlour Milk Bar & Kitchen	40 Weatherall Road	Cheltenham  Victoria  3192			00010920	17/11/2016		EXP	A	TPCC_DW_12_PBOX	15	12oz D/W Sleeves Of (25) = Part Box of 375 Cups	$2.87	$3.1567	20%	$34.44	$37.88		2 pallets at 1.8m high	Sale; The Parlour Milk Bar & Kitchen			18/11/2016		GST	$0.00	$3.44	$0.00	$73.00	$80.30	GST	$0.00	$7.30	$0.00	I			1	0	0	0	0	$2,113.66												Location1	C064	219
The Parlour Milk Bar & Kitchen		The Parlour Milk Bar & Kitchen	40 Weatherall Road	Cheltenham  Victoria  3192			00010920	17/11/2016		EXP	A	JL_HL_T8_B	8	8ozT Hot Sipper Lid (Black)	$45.00	$49.50	20%	$288.00	$316.80		2 pallets at 1.8m high	Sale; The Parlour Milk Bar & Kitchen			18/11/2016		GST	$0.00	$28.80	$0.00	$73.00	$80.30	GST	$0.00	$7.30	$0.00	I			1	0	0	0	0	$2,113.66												Location1	C064	219
The Parlour Milk Bar & Kitchen		The Parlour Milk Bar & Kitchen	40 Weatherall Road	Cheltenham  Victoria  3192			00010920	17/11/2016		EXP	A	JL_HL_8~16_B	8	8~16 oz Hot Sipper Lid (Black)	$55.00	$60.50	20%	$352.00	$387.20		2 pallets at 1.8m high	Sale; The Parlour Milk Bar & Kitchen			18/11/2016		GST	$0.00	$35.20	$0.00	$73.00	$80.30	GST	$0.00	$7.30	$0.00	I			1	0	0	0	0	$2,113.66												Location1	C064	219

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011145	17/11/2016	1043564-Final	Pick Up	A	C031_LOMB_DW_12_ZOUKI	192	12oz D/W (500) ZOUKI	$38.00	$41.80	0%	$7,296.00	$8,025.60		6 pallets for exchange	Sale; Lombard The Paper People			17/11/2016		GST	$0.00	$729.60	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Gelatavita Sales Pty Ltd		Gelatavita Sales Pty Ltd	Unit 1/50 Commercial Place	Keilor East  Victoria  3033			00010885	18/11/2016	25/10	TPCC Deliver	A	C082_GELTAV_IC_03_LAVEZZI	20	3oz I/C (1,500) Lavezzi	$90.00	$99.00	0%	$1,800.00	$1,980.00		If not taken loose, 1 pallet for exchange	Sale; Gelatavita Sales Pty Ltd			22/11/2016		GST	$0.00	$180.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,565.80												Location1	C082	250
Gelatavita Sales Pty Ltd		Gelatavita Sales Pty Ltd	Unit 1/50 Commercial Place	Keilor East  Victoria  3033			00010885	18/11/2016	25/10	TPCC Deliver	A	TPCC_IC_03_PBOX	20	3oz Ice Cream Sleeves Of (65) = Part Box of 1300 Cups	$3.90	$4.29	0%	$78.00	$85.80		If not taken loose, 1 pallet for exchange	Sale; Gelatavita Sales Pty Ltd			22/11/2016		GST	$0.00	$7.80	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,565.80												Location1	C082	250

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011157	18/11/2016	1042669-1	TPCC Deliver	A	C031_LOMB_DW_12_SHINGINN	36	12oz D/W (500) Shingle Inn 80Y	$40.00	$44.00	0%	$1,440.00	$1,584.00		1 pallet for exchange + loose	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$144.00	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011160	18/11/2016	1043358-1	CLIENT'S OWN COURIER	A	C031_LOMB_IC_03_GLTSMO_BUDGSMG	39	3oz I/C (1,500)Budgie Smuggler	$67.50	$74.25	0%	$2,632.50	$2,895.75		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$263.25	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011160	18/11/2016	1043358-1	CLIENT'S OWN COURIER	A	TPCC_IC_03_PBOX	6	3oz Ice Cream Sleeves Of (65) = Part Box of 390 Cups	$2.92	$3.2117	0%	$17.52	$19.27		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$1.75	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011160	18/11/2016	1043358-1	CLIENT'S OWN COURIER	A	C031_LOMB_IC_03_GLTSMO_BCHBABE	37	3oz I/C (1,500) Beach Babe	$67.50	$74.25	0%	$2,497.50	$2,747.25		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$249.75	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011160	18/11/2016	1043358-1	CLIENT'S OWN COURIER	A	TPCC_IC_03_PBOX	18	3oz Ice Cream Sleeves Of (65) = Part Box of 1170 Cups	$2.92	$3.2122	0%	$52.56	$57.82		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$5.26	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011160	18/11/2016	1043358-1	CLIENT'S OWN COURIER	A	PPL_IC_03	2	3oz Ice Cream Printing Plate	$200.00	$220.00	0%	$400.00	$440.00		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$40.00	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00													C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011160	18/11/2016	1043358-1	CLIENT'S OWN COURIER	A	PPL_IC_03	2	3oz Ice Cream Printing Plate	$200.00	$220.00	0%	$400.00	$440.00		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$40.00	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00													C031	39

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011163	18/11/2016	1042669-Final	TPCC Deliver	A	C031_LOMB_DW_08_SHINGINN	32	8oz D/W (600) Shingle Inn	$42.00	$46.20	0%	$1,344.00	$1,478.40		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$134.40	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011163	18/11/2016	1042669-Final	TPCC Deliver	A	C031_LOMB_DW_16_SHINGINN	32	16oz D/W (360) Shingle Inn	$37.80	$41.58	0%	$1,209.60	$1,330.56		2 pallets for exchange	Sale; Lombard The Paper People			18/11/2016		GST	$0.00	$120.96	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00010921	21/11/2016	1043358-Final	CLIENT'S OWN COURIER	A	C031_LOMB_IC_03_GLTSMO_LTNIPP	39	3oz I/C (1,500) LT. Nipper	$67.50	$74.25	0%	$2,632.50	$2,895.75		1 pallet for exchange	Sale; Lombard The Paper People					GST	$0.00	$263.25	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00010921	21/11/2016	1043358-Final	CLIENT'S OWN COURIER	A	TPCC_IC_03_PBOX	6	3oz Ice Cream Sleeves Of (65) = Part Box of 390 Cups	$2.92	$3.2117	0%	$17.52	$19.27		1 pallet for exchange	Sale; Lombard The Paper People					GST	$0.00	$1.75	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00010921	21/11/2016	1043358-Final	CLIENT'S OWN COURIER	A	PPL_IC_03	3	3oz Ice Cream Printing Plate	$200.00	$220.00	0%	$600.00	$660.00		1 pallet for exchange	Sale; Lombard The Paper People					GST	$0.00	$60.00	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00													C031	39

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011180	22/11/2016	1041297-1	Pick Up	A	C031_LOMB_DW_16_MAP	155	16oz D/W (360) MAP Coffee	$35.28	$38.808	0%	$5,468.40	$6,015.24		5 pallets for exchange	Sale; Lombard The Paper People			22/11/2016		GST	$0.00	$546.84	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011181	22/11/2016	1041298	Pick Up	A	C031_LOMB_DW_12_MAP	192	12oz D/W (500) MAP Coffee	$38.00	$41.80	0%	$7,296.00	$8,025.60		6 pallets for exchange	Sale; Lombard The Paper People			22/11/2016		GST	$0.00	$729.60	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00011182	22/11/2016	1042677-1	TPCC Deliver	A	C031_LOMB_DW_16_ZOUKI	49	16oz D/W (360) ZOUKI	$36.00	$39.60	0%	$1,764.00	$1,940.40		2 pallets for exchange	Sale; Lombard The Paper People					GST	$0.00	$176.40	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011188	23/11/2016	1042999-Final	CLIENT'S OWN COURIER	A	C031_LOMB_DW_08_SHINGINN	32	8oz D/W (600) Shingle Inn	$42.00	$46.20	0%	$1,344.00	$1,478.40		1 pallet for exchange	Sale; Lombard The Paper People			23/11/2016		GST	$0.00	$134.40	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Lombard The Paper People		Bankstown Cold Storage	50 Harley Crescent	Condell Park NSW 2200	Attn Gabriel - 0431 479 207		00011189	23/11/2016	1043514-1	TNT	A	C031_LOMB_FC_20_AMZPWR	5	500ml F/C (550) AMZPWR	$46.75	$51.426	0%	$233.75	$257.13		x5 cartons for delivery	Sale; Lombard The Paper People			23/11/2016		GST	$0.00	$23.38	$0.00	$89.00	$97.90	GST	$0.00	$8.90	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

HPS Solutions		HPS Solutions	55 The Gateway	Broadmeadows  VIC  3047			00011187	24/11/2016	Lids	EXP	A	JL_HL_T8_W	32	8ozTHot Sipper Lid (White)	$28.00	$30.80	0%	$896.00	$985.60		2 pallets for exchange	Sale; HPS Solutions			24/11/2016		GST	$0.00	$89.60	$0.00	$30.00	$33.00	GST	$0.00	$3.00	$0.00	I			2	0	30	0	0	$1,039.46	EFT											Location1	CO21	40
HPS Solutions		HPS Solutions	55 The Gateway	Broadmeadows  VIC  3047			00011187	24/11/2016	Lids	EXP	A	JL_HL_8~16_W	28	8~16 oz Hot Sipper Lid (White)	$33.00	$36.30	0%	$924.00	$1,016.40		2 pallets for exchange	Sale; HPS Solutions			24/11/2016		GST	$0.00	$92.40	$0.00	$30.00	$33.00	GST	$0.00	$3.00	$0.00	I			2	0	30	0	0	$1,039.46	EFT											Location1	CO21	40

Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00011202	24/11/2016	1043514-2	CLIENT'S OWN COURIER	A	C031_LOMB_FC_20_AMZPWR	32	500ml F/C (550) AMZPWR	$46.75	$51.425	0%	$1,496.00	$1,645.60		1 pallet for exchange	Sale; Lombard The Paper People			24/11/2016		GST	$0.00	$149.60	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

VERVE SPICE		VERVE SPICE	330 Toorak Rd	Instructions: Hand Unload - Call 30 mins prior to arrival so someone can make their way there to accept delivery.	South Yarra  VIC  3141		00010653	25/11/2016		EXP	E	C261_VERVE_DW_08_VERVE-SP	14	8oz D/W (600) Verve Spice	$57.00	$62.70	20%	$638.40	$702.24		2 pallets at 1.8m high max.	Sale; VERVE SPICE			28/11/2016		GST	$0.00	$63.84	$0.00	$95.00	$104.50	GST	$0.00	$9.50	$0.00	I			1	0	0	0	0	$0.00												Location1	C261	559
VERVE SPICE		VERVE SPICE	330 Toorak Rd	Instructions: Hand Unload - Call 30 mins prior to arrival so someone can make their way there to accept delivery.	South Yarra  VIC  3141		00010653	25/11/2016		EXP	E	C261_VERVE_DW_12_VERVE-SP	17	12oz D/W (500) Verve Spice	$57.50	$63.25	20%	$782.00	$860.20		2 pallets at 1.8m high max.	Sale; VERVE SPICE			28/11/2016		GST	$0.00	$78.20	$0.00	$95.00	$104.50	GST	$0.00	$9.50	$0.00	I			1	0	0	0	0	$0.00												Location1	C261	559
VERVE SPICE		VERVE SPICE	330 Toorak Rd	Instructions: Hand Unload - Call 30 mins prior to arrival so someone can make their way there to accept delivery.	South Yarra  VIC  3141		00010653	25/11/2016		EXP	E	JL_HL_8~16_B	17	8~16 oz Hot Sipper Lid (Black)	$55.00	$60.50	20%	$748.00	$822.80		2 pallets at 1.8m high max.	Sale; VERVE SPICE			28/11/2016		GST	$0.00	$74.80	$0.00	$95.00	$104.50	GST	$0.00	$9.50	$0.00	I			1	0	0	0	0	$0.00												Location1	C261	559

HPS Solutions		HPS Solutions	55 The Gateway	Broadmeadows  VIC  3047			00010733	25/11/2016	ADAMO 28/11		P	C021_HPSOL_DW_08T_ADAMO	80	8ozT D/W (500) ADAMO	$37.50	$41.25	0%	$3,000.00	$3,300.00			Sale; HPS Solutions			27/11/2016		GST	$0.00	$300.00	$0.00	$114.00	$125.40	GST	$0.00	$11.40	$0.00	I			2	0	30	0	0	$206.25												Location1	CO21	40
HPS Solutions		HPS Solutions	55 The Gateway	Broadmeadows  VIC  3047			00010733	25/11/2016	ADAMO 28/11		P	TPCC_DW_08T_PBOX	12	8ozT D/W Sleeves Of (25) = Part Box of 300 Cups	$1.87	$2.0567	0%	$22.44	$24.68			Sale; HPS Solutions			27/11/2016		GST	$0.00	$2.24	$0.00	$114.00	$125.40	GST	$0.00	$11.40	$0.00	I			2	0	30	0	0	$206.25												Location1	CO21	40
HPS Solutions		HPS Solutions	55 The Gateway	Broadmeadows  VIC  3047			00010733	25/11/2016	ADAMO 28/11		P	C021_HPSOL_DW_12_ADAMO_BLK	73	12oz D/W (500) ADAMOBlackGloss	$42.50	$46.75	0%	$3,102.50	$3,412.75			Sale; HPS Solutions			27/11/2016		GST	$0.00	$310.25	$0.00	$114.00	$125.40	GST	$0.00	$11.40	$0.00	I			2	0	30	0	0	$206.25												Location1	CO21	40

HPS Solutions		Choc Top					00011277	25/11/2016	Lids		P	JL_HL_8~16_W	4	8~16 oz Hot Sipper Lid (White)	$33.00	$36.30	0%	$132.00	$145.20			Sale; HPS Solutions					GST	$0.00	$13.20	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$0.00												Location1	CO21	40

HPS Solutions		HPS Solutions	55 The Gateway	Broadmeadows  VIC  3047			00011192	26/11/2016	Lids ChocPot		P	JL_HL_8~16_B	30	8~16 oz Hot Sipper Lid (Black)	$38.00	$41.80	0%	$1,140.00	$1,254.00			Sale; HPS Solutions					GST	$0.00	$114.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$0.00												Location1	CO21	40

Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00010789	01/12/2016	1043024	CLIENT'S OWN COURIER	A	C031_LOMB_DW_08_BUZZ	32	8oz D/W (600) Buzz	$42.00	$46.20	0%	$1,344.00	$1,478.40		3 pallets for exchange	Sale; Lombard The Paper People					GST	$0.00	$134.40	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00010789	01/12/2016	1043024	CLIENT'S OWN COURIER	A	C031_LOMB_DW_16_BUZZ	43	16oz D/W (360) Buzz	$37.80	$41.58	0%	$1,625.40	$1,787.94		3 pallets for exchange	Sale; Lombard The Paper People					GST	$0.00	$162.54	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00010789	01/12/2016	1043024	CLIENT'S OWN COURIER	A	TPCC_DW_16_PBOX	9	16oz D/W Sleeves Of (18) = Part Box of 162 Cups	$1.89	$2.0789	0%	$17.01	$18.71		3 pallets for exchange	Sale; Lombard The Paper People					GST	$0.00	$1.70	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39

Lombard The Paper People		Lombard The Paper People	Chullora Distribution Centre	Warehouse A	2 Mayvic Street,		00010888	01/12/2016	1043011	CLIENT'S OWN COURIER	A	C031_LOMB_FC_08_ZOUKI	32	280ml F/C (605) ZOUKI	$42.35	$46.585	0%	$1,355.20	$1,490.72		2 pallets for exchange	Sale; Lombard The Paper People			24/11/2016		GST	$0.00	$135.52	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$0.00												Location1	C031	39
